avg_overall,avg_potential,avg_value_eur,avg_international_reputation,avg_pace,avg_shooting,avg_passing,avg_defending,avg_physic,std_overall,min_overall,max_overall,strength
79.0,80.27272727272727,20209090.90909091,1.8181818181818181,69.9090909090909,68.0,70.9090909090909,51.81818181818182,67.81818181818181,3.687817782917155,75,88,1010518.4118181819
76.54545454545455,77.54545454545455,7818181.818181818,1.5454545454545454,74.27272727272727,63.81818181818182,70.72727272727273,65.0,74.18181818181819,2.296241989148198,75,82,390973.9136363636
77.9090909090909,79.9090909090909,12018181.818181818,1.7272727272727273,73.45454545454545,71.18181818181819,68.36363636363636,53.27272727272727,73.45454545454545,3.562430222602134,75,86,600973.7443181818
78.0,80.0909090909091,11845454.545454545,1.4545454545454546,73.18181818181819,68.72727272727273,71.72727272727273,56.09090909090909,67.36363636363636,2.4899799195977463,75,82,592337.1465909092
78.18181818181819,79.63636363636364,12809090.909090908,1.5454545454545454,68.9090909090909,67.72727272727273,69.27272727272727,53.45454545454545,70.18181818181819,2.3587361793206894,75,82,640518.173409091
77.54545454545455,79.54545454545455,9881818.181818182,1.5454545454545454,72.0909090909091,63.09090909090909,69.18181818181819,60.90909090909091,71.54545454545455,2.2074254852038093,75,81,494154.9625
80.0,82.18181818181819,22272727.272727273,1.9090909090909092,77.63636363636364,70.63636363636364,70.36363636363636,57.45454545454545,73.0909090909091,3.847076812334269,76,86,1113702.7543181821
79.18181818181819,81.0,17254545.454545453,1.6363636363636365,71.18181818181819,68.0,68.0,53.54545454545455,74.45454545454545,3.84234776713878,75,86,862791.819090909
78.36363636363636,80.0909090909091,11545454.545454545,1.4545454545454546,70.18181818181819,56.36363636363637,67.72727272727273,72.0909090909091,73.45454545454545,2.766684921443975,75,84,577337.1602272729
78.36363636363636,79.63636363636364,13045454.545454545,1.6363636363636365,76.81818181818181,63.81818181818182,67.9090909090909,57.45454545454545,75.9090909090909,2.73030134866931,75,83,652337.5365909092
79.9090909090909,83.0,24763636.363636363,1.4545454545454546,69.36363636363636,65.81818181818181,66.72727272727273,62.72727272727273,74.81818181818181,4.72132492960494,75,89,1238247.0140909092
78.18181818181819,80.36363636363636,13736363.636363637,1.8181818181818181,68.63636363636364,59.54545454545455,67.54545454545455,61.0,74.0,3.572623176831887,75,84,686881.7686363637
76.36363636363636,78.36363636363636,9945454.545454545,1.2727272727272727,73.54545454545455,63.18181818181818,69.63636363636364,60.45454545454545,72.0,2.6560394301563846,75,84,497336.55204545456
77.63636363636364,80.0,11336363.636363637,1.2727272727272727,75.27272727272727,61.0,63.54545454545455,58.0,71.81818181818181,1.5666989036012804,75,80,566881.365909091
78.36363636363636,80.72727272727273,26318181.818181816,1.7272727272727273,72.54545454545455,66.81818181818181,66.0909090909091,58.45454545454545,77.27272727272727,4.478230169893622,75,89,1315973.9177272727
76.81818181818181,78.18181818181819,7972727.2727272725,1.4545454545454546,71.54545454545455,64.81818181818181,68.81818181818181,58.09090909090909,71.18181818181819,1.8877596148970779,75,82,398699.9159090909
78.63636363636364,80.0,13181818.181818182,1.8181818181818181,70.0909090909091,65.63636363636364,69.45454545454545,62.36363636363637,76.72727272727273,3.042128441493793,75,84,659156.1486363636
78.18181818181819,81.0909090909091,13845454.545454545,1.4545454545454546,71.18181818181819,63.09090909090909,70.0,58.54545454545455,68.63636363636364,2.5619594773603196,75,84,692336.5218181817
78.9090909090909,80.81818181818181,17184090.90909091,1.5454545454545454,70.0,65.45454545454545,69.36363636363636,63.54545454545455,73.0909090909091,3.753785967647741,75,85,859269.5925
78.0,79.63636363636364,10972727.272727273,1.4545454545454546,79.54545454545455,62.18181818181818,71.0909090909091,55.63636363636363,67.9090909090909,2.0,75,81,548700.525909091
81.9090909090909,82.36363636363636,28972727.272727273,2.4545454545454546,79.18181818181819,76.9090909090909,74.81818181818181,47.27272727272727,71.72727272727273,4.948829062607547,76,91,1448703.7047727273
79.18181818181819,82.0909090909091,19472727.272727273,1.7272727272727273,68.0,59.18181818181818,64.36363636363636,66.45454545454545,73.81818181818181,2.8572077914699108,75,84,973700.3570454548
79.54545454545455,81.72727272727273,18954545.454545453,1.6363636363636365,77.63636363636364,68.54545454545455,72.0,58.0,70.54545454545455,3.8565175058240397,75,89,947793.2213636364
78.0909090909091,81.0,16072727.272727273,1.4545454545454546,75.0909090909091,63.63636363636363,71.0,52.18181818181818,68.54545454545455,4.5266885347800425,75,90,803700.0611363637
78.72727272727273,81.72727272727273,15318181.818181818,1.8181818181818181,75.54545454545455,72.63636363636364,71.0,48.09090909090909,68.54545454545455,3.258555173413797,75,86,765973.7909090909
78.72727272727273,81.9090909090909,16045454.545454545,1.7272727272727273,77.81818181818181,68.27272727272727,73.18181818181819,51.90909090909091,67.72727272727273,3.744086246092873,75,86,802337.6872727273
78.27272727272727,80.36363636363636,13745454.545454545,1.5454545454545454,69.63636363636364,69.63636363636364,70.0,55.63636363636363,74.18181818181819,2.1019471492361124,76,82,687337.4327272726
78.0909090909091,80.18181818181819,11527272.727272727,1.6363636363636365,79.9090909090909,67.63636363636364,72.0,59.90909090909091,68.81818181818181,2.0714509627092528,75,83,576429.2054545456
77.54545454545455,80.27272727272727,17581818.181818184,1.5454545454545454,71.72727272727273,63.0,69.72727272727273,63.45454545454545,71.0,4.344275229854489,75,89,879155.2181818183
77.0,78.45454545454545,8763636.363636363,1.4545454545454546,70.9090909090909,66.45454545454545,63.18181818181818,52.81818181818182,71.63636363636364,2.0,75,80,438244.4031818181
77.0,79.18181818181819,11263636.363636363,1.2727272727272727,72.54545454545455,58.63636363636363,69.27272727272727,67.54545454545455,74.0,2.6457513110645907,75,84,563246.0825000001
78.72727272727273,79.45454545454545,12872727.272727273,1.7272727272727273,73.0909090909091,61.81818181818182,69.27272727272727,63.45454545454545,71.0,3.7440862460928725,75,85,643700.9404545457
78.27272727272727,81.45454545454545,15727272.727272727,1.3636363636363635,76.18181818181819,68.81818181818181,70.72727272727273,59.36363636363637,71.27272727272727,3.7707004413214555,75,86,786429.1034090909
79.0909090909091,83.0909090909091,27509090.90909091,1.8181818181818181,77.27272727272727,69.81818181818181,67.18181818181819,49.18181818181818,75.63636363636364,4.678772177709563,75,89,1375519.6006818186
78.36363636363636,80.18181818181819,11845454.545454545,1.5454545454545454,70.81818181818181,62.81818181818182,69.72727272727273,65.27272727272727,69.81818181818181,3.443043051509152,75,85,592337.2277272727
77.45454545454545,78.9090909090909,10845454.545454545,1.3636363636363635,74.27272727272727,67.18181818181819,70.0,57.45454545454545,73.81818181818181,1.7529196424044295,75,81,542337.4047727272
76.9090909090909,78.0909090909091,8227272.7272727275,1.1818181818181819,69.0909090909091,62.18181818181818,67.63636363636364,62.27272727272727,73.45454545454545,1.5782614139961386,75,80,411427.11636363645
79.18181818181819,81.9090909090909,18536363.636363637,1.7272727272727273,74.81818181818181,63.0,67.63636363636364,57.18181818181818,70.45454545454545,3.9450774851245143,75,86,926882.4529545454
78.27272727272727,79.81818181818181,13072727.272727273,1.4545454545454546,70.72727272727273,60.18181818181818,68.81818181818181,68.63636363636364,75.45454545454545,2.2843339988236875,75,81,653701.2661363638
76.63636363636364,79.45454545454545,9909090.909090908,1.2727272727272727,70.45454545454545,60.27272727272727,62.81818181818182,52.54545454545455,70.18181818181819,2.419616799112094,75,83,495516.03318181814
76.72727272727273,78.45454545454545,8290909.090909091,1.2727272727272727,72.0909090909091,57.90909090909091,62.81818181818182,58.63636363636363,74.0909090909091,1.7939291563999449,75,80,414607.79363636376
77.36363636363636,78.81818181818181,11827272.727272727,1.6363636363636365,76.0,68.9090909090909,67.0909090909091,53.0,74.27272727272727,2.8730724763822884,75,84,591427.9372727274
77.45454545454545,81.36363636363636,13690909.090909092,1.4545454545454546,67.81818181818181,56.72727272727273,69.54545454545455,66.0,72.45454545454545,2.7336289566668097,75,83,684609.0002272729
77.0909090909091,80.27272727272727,12381818.181818182,1.3636363636363635,74.27272727272727,64.81818181818181,68.0,57.27272727272727,72.54545454545455,2.4271195048676715,75,84,619154.865681818
78.9090909090909,80.0,13272727.272727273,2.0,67.45454545454545,64.54545454545455,68.54545454545455,60.81818181818182,76.0,3.832872172524031,76,88,663700.9672727274
78.0,79.54545454545455,12418181.818181818,1.4545454545454546,69.45454545454545,69.54545454545455,71.45454545454545,56.45454545454545,73.72727272727273,2.569046515733026,75,84,620973.8497727273
77.72727272727273,79.72727272727273,11400000.0,1.2727272727272727,79.81818181818181,67.0909090909091,70.81818181818181,54.0,72.0,2.6491851234260353,75,81,570064.9075
76.9090909090909,78.0909090909091,7272727.2727272725,1.5454545454545454,71.0909090909091,66.27272727272727,66.18181818181819,55.90909090909091,70.36363636363636,1.7580981459830651,75,80,363699.4575
76.63636363636364,79.36363636363636,10809090.909090908,1.3636363636363635,71.54545454545455,60.36363636363637,67.63636363636364,63.45454545454545,70.72727272727273,2.419616799112094,75,82,540517.8936363636
76.9090909090909,79.0909090909091,14136363.636363637,1.0909090909090908,74.0,64.36363636363636,67.27272727272727,53.63636363636363,72.0909090909091,2.809076198843508,75,84,706881.4163636365
77.54545454545455,78.45454545454545,7990909.090909091,1.6363636363636365,71.0,66.18181818181819,69.0,51.36363636363637,71.36363636363636,2.018099916438052,75,81,399608.73704545456
78.0909090909091,79.63636363636364,17754545.454545453,1.5454545454545454,72.0,65.36363636363636,68.36363636363636,44.54545454545455,70.54545454545455,3.7803318757629056,75,88,887789.9270454545
78.72727272727273,79.9090909090909,13445454.545454545,1.7272727272727273,74.36363636363636,62.63636363636363,68.18181818181819,58.63636363636363,69.45454545454545,4.0271803806362865,75,85,672336.7843181819
76.0909090909091,77.45454545454545,8618181.818181818,1.5454545454545454,68.45454545454545,66.54545454545455,67.9090909090909,56.45454545454545,70.0,1.5135749373285392,75,78,430971.90704545454
78.36363636363636,79.63636363636364,10200000.0,1.6363636363636365,67.36363636363636,59.27272727272727,66.0909090909091,66.0,75.63636363636364,2.766684921443975,75,83,510063.9115909091
78.0909090909091,81.0909090909091,19181818.181818184,1.5454545454545454,66.81818181818181,58.63636363636363,64.81818181818181,57.0,75.45454545454545,2.809076198843508,75,85,959153.5959090908
77.81818181818181,79.54545454545455,11100000.0,1.5454545454545454,64.36363636363636,65.81818181818181,72.81818181818181,71.27272727272727,74.9090909090909,2.3587361793206894,75,82,555065.5147727275
79.45454545454545,81.0,18227272.727272727,1.8181818181818181,72.0,61.36363636363637,68.18181818181819,65.18181818181819,74.81818181818181,4.033946860424325,76,88,911428.7738636363
78.63636363636364,81.45454545454545,14309090.909090908,1.5454545454545454,74.18181818181819,68.72727272727273,74.18181818181819,60.63636363636363,71.63636363636364,3.139195032893855,75,86,715520.5154545455
78.63636363636364,80.81818181818181,15802272.727272727,1.8181818181818181,69.72727272727273,71.63636363636364,72.36363636363636,59.90909090909091,71.63636363636364,3.8019133938775425,75,87,790179.2172727274
78.54545454545455,79.81818181818181,10800000.0,1.6363636363636365,72.0,64.0,68.81818181818181,57.63636363636363,73.54545454545455,2.5045413298101655,76,84,540064.306590909
77.45454545454545,79.45454545454545,14136363.636363637,1.2727272727272727,69.0909090909091,59.54545454545455,64.0,62.72727272727273,76.63636363636364,2.2074254852038093,75,82,706881.4979545455
78.72727272727273,80.81818181818181,12836363.636363637,1.5454545454545454,70.0,64.72727272727273,66.27272727272727,61.63636363636363,75.18181818181819,2.4936282437809005,75,83,641882.7247727273
78.36363636363636,81.36363636363636,15936363.636363637,1.2727272727272727,70.45454545454545,60.72727272727273,68.81818181818181,62.36363636363637,71.27272727272727,2.062654952856986,76,83,796882.1647727273
76.9090909090909,80.0,10909090.909090908,1.2727272727272727,74.0,61.09090909090909,67.0909090909091,59.54545454545455,71.63636363636364,2.0714509627092528,75,82,545517.965909091
78.0909090909091,79.63636363636364,11409090.909090908,1.3636363636363635,70.0,62.0,64.27272727272727,61.54545454545455,75.63636363636364,2.0225995873897262,76,82,570518.2774999999
78.0,80.18181818181819,15636363.636363637,1.4545454545454546,78.45454545454545,65.72727272727273,71.18181818181819,54.09090909090909,69.9090909090909,2.8284271247461903,75,85,781882.7531818183
79.0,79.72727272727273,17572727.272727273,1.7272727272727273,74.0909090909091,67.72727272727273,72.72727272727273,53.54545454545455,70.18181818181819,4.8373546489791295,75,91,878701.2102272728
79.72727272727273,81.36363636363636,16390909.090909092,1.4545454545454546,73.0,62.36363636363637,69.72727272727273,66.27272727272727,76.63636363636364,3.6630836488103595,75,88,819611.3584090911
78.0909090909091,80.72727272727273,16627272.727272727,1.3636363636363635,74.18181818181819,65.54545454545455,72.0,63.27272727272727,69.72727272727273,3.3898243451407764,75,85,831428.8038636363
77.72727272727273,80.27272727272727,12636363.636363637,1.2727272727272727,74.9090909090909,60.54545454545455,62.45454545454545,66.36363636363636,75.45454545454545,3.101319367330914,75,84,631882.3811363637
79.18181818181819,80.36363636363636,17427272.727272727,1.5454545454545454,65.81818181818181,62.45454545454545,70.0909090909091,68.36363636363636,77.0,2.8919952219248852,75,84,871428.9186363635
78.18181818181819,81.0,23963636.363636363,1.5454545454545454,74.18181818181819,71.0,68.54545454545455,43.72727272727273,70.63636363636364,3.9954519598709184,75,85,1198245.4261363638
76.81818181818181,80.0,10581818.181818182,1.1818181818181819,72.81818181818181,62.54545454545455,65.72727272727273,59.09090909090909,72.54545454545455,1.6011359603844901,75,80,529154.2315909091
78.81818181818181,81.0,17836363.636363637,1.9090909090909092,74.18181818181819,66.0,66.45454545454545,54.81818181818182,74.18181818181819,4.1429019254185055,75,86,891882.6120454546
80.45454545454545,81.54545454545455,18500000.0,1.9090909090909092,75.0909090909091,65.18181818181819,71.54545454545455,66.0,74.72727272727273,4.083225106790865,75,89,925066.7354545454
77.0909090909091,78.54545454545455,8936363.636363637,1.2727272727272727,73.45454545454545,67.9090909090909,67.72727272727273,49.45454545454545,68.45454545454545,1.4459976109624424,75,80,446881.1154545455
81.18181818181819,82.81818181818181,27045454.545454547,2.1818181818181817,72.45454545454545,68.45454545454545,72.36363636363636,60.81818181818182,75.45454545454545,3.8162332690280296,75,88,1352339.5638636365
80.63636363636364,82.27272727272727,26090909.09090909,2.090909090909091,76.0,65.81818181818181,72.9090909090909,66.54545454545455,74.54545454545455,4.522670168666454,75,90,1304612.6713636364
77.45454545454545,79.0,11000000.0,1.5454545454545454,70.9090909090909,59.27272727272727,64.45454545454545,64.9090909090909,76.36363636363636,2.5045413298101655,75,82,550063.7156818182
78.72727272727273,81.72727272727273,17627272.727272727,1.7272727272727273,69.0909090909091,60.54545454545455,66.27272727272727,62.72727272727273,74.0909090909091,4.197401793750727,75,87,881427.6397727273
76.0,79.54545454545455,9427272.727272727,1.2727272727272727,73.36363636363636,67.63636363636364,68.81818181818181,49.81818181818182,67.54545454545455,1.0954451150103321,75,78,471426.3293181818
78.0909090909091,79.72727272727273,14927272.727272727,1.7272727272727273,74.63636363636364,64.0,70.0,64.54545454545455,74.27272727272727,3.207944683268259,75,86,746428.9831818182
78.0,78.54545454545455,12600000.0,1.8181818181818181,73.0,62.81818181818182,67.63636363636364,60.0,71.0909090909091,3.924283374069717,75,87,630063.8988636363
78.18181818181819,80.45454545454545,13736363.636363637,1.6363636363636365,76.36363636363636,64.54545454545455,69.72727272727273,62.72727272727273,72.63636363636364,2.67649703224875,75,84,686883.4438636366
78.45454545454545,80.0,14068181.818181818,1.6363636363636365,75.54545454545455,61.45454545454545,70.0909090909091,65.72727272727273,72.0909090909091,3.8823610435825353,75,85,703474.2415909093
77.18181818181819,78.63636363636364,10363636.363636363,1.3636363636363635,66.72727272727273,59.18181818181818,64.54545454545455,61.81818181818182,74.9090909090909,2.1825756260978366,75,83,518244.5429545454
79.18181818181819,80.18181818181819,15054545.454545455,1.8181818181818181,70.18181818181819,64.45454545454545,64.9090909090909,64.45454545454545,77.27272727272727,3.628172592867705,75,87,752792.2561363637
77.81818181818181,80.63636363636364,14436363.636363637,1.2727272727272727,74.72727272727273,55.72727272727273,67.18181818181819,64.27272727272727,73.45454545454545,3.0925129528647677,75,84,721881.9881818183
77.81818181818181,80.81818181818181,14772727.272727273,1.5454545454545454,71.72727272727273,60.81818181818182,65.36363636363636,62.27272727272727,75.9090909090909,2.522624895547565,76,84,738700.3527272729
78.36363636363636,79.72727272727273,10872727.272727273,1.6363636363636365,71.9090909090909,65.45454545454545,65.9090909090909,48.45454545454545,72.72727272727273,1.8040358795061295,76,81,543699.4238636364
80.27272727272727,80.54545454545455,30090909.09090909,1.9090909090909092,74.0909090909091,68.0909090909091,71.63636363636364,56.81818181818182,72.63636363636364,5.711232950789331,75,91,1504611.2256818183
77.0,81.18181818181819,13590909.090909092,1.1818181818181819,74.9090909090909,64.0,67.81818181818181,57.54545454545455,71.72727272727273,2.23606797749979,75,82,679609.2977272727
77.63636363636364,80.72727272727273,13836363.636363637,1.2727272727272727,69.18181818181819,61.45454545454545,66.63636363636364,58.81818181818182,68.18181818181819,2.6934263410283665,75,85,691880.9456818184
77.0909090909091,79.0909090909091,14072727.272727273,1.3636363636363635,72.54545454545455,64.0909090909091,71.0909090909091,60.36363636363637,70.0909090909091,3.562430222602134,75,87,703700.4415909091
77.18181818181819,81.0909090909091,16209090.909090908,1.4545454545454546,71.27272727272727,63.45454545454545,71.63636363636364,66.36363636363636,69.72727272727273,2.7502066038093145,75,82,810519.1850000002
79.72727272727273,80.9090909090909,20309090.90909091,1.8181818181818181,77.27272727272727,67.54545454545455,72.9090909090909,63.0,72.18181818181819,3.466724941235145,75,84,1015521.1420454546
77.54545454545455,81.27272727272727,16345454.545454545,1.3636363636363635,71.9090909090909,63.0,69.0909090909091,52.72727272727273,70.27272727272727,3.1737560197228882,75,84,817335.8629545454
77.72727272727273,79.9090909090909,14727272.727272727,1.3636363636363635,73.54545454545455,64.72727272727273,66.45454545454545,56.45454545454545,75.63636363636364,2.5334130768948477,75,83,736427.7197727271
77.27272727272727,79.81818181818181,13500000.0,1.1818181818181819,72.81818181818181,61.90909090909091,65.36363636363636,63.63636363636363,74.0,2.370270410350224,75,82,675063.9272727274
78.27272727272727,80.36363636363636,14145454.545454545,1.6363636363636365,75.18181818181819,61.18181818181818,68.0909090909091,66.18181818181819,71.63636363636364,2.4936282437809005,75,83,707337.526818182
77.0,81.27272727272727,14027272.727272727,1.2727272727272727,74.81818181818181,69.45454545454545,71.36363636363636,56.45454545454545,70.0909090909091,2.04939015319192,75,81,701428.3138636365
78.45454545454545,81.81818181818181,19663636.363636363,1.3636363636363635,78.0909090909091,62.63636363636363,70.0909090909091,61.72727272727273,69.27272727272727,3.6976651109487015,75,86,983246.7500000001
78.27272727272727,80.27272727272727,12090909.090909092,1.8181818181818181,72.54545454545455,63.27272727272727,72.63636363636364,63.81818181818182,71.9090909090909,2.4936282437809005,75,82,604610.6079545454
77.54545454545455,79.72727272727273,18154545.454545453,1.4545454545454546,74.63636363636364,67.63636363636364,69.18181818181819,49.63636363636363,69.18181818181819,3.2051095570553074,75,86,907790.7738636363
77.81818181818181,80.54545454545455,12372727.272727273,1.4545454545454546,75.81818181818181,64.63636363636364,71.18181818181819,57.36363636363637,71.63636363636364,3.1246818019818217,75,84,618701.0013636363
77.72727272727273,78.36363636363636,13300000.0,1.6363636363636365,65.9090909090909,64.27272727272727,68.63636363636364,67.36363636363636,76.27272727272727,2.969542358374741,75,84,665064.635909091
76.0,78.27272727272727,6256818.181818182,1.0909090909090908,73.18181818181819,61.0,67.36363636363636,62.90909090909091,69.18181818181819,1.2649110640673518,75,78,312903.9836363636
77.54545454545455,79.18181818181819,11054545.454545455,1.1818181818181819,72.45454545454545,58.27272727272727,66.9090909090909,68.54545454545455,75.63636363636364,1.3684762594679063,75,79,552791.6120454547
76.81818181818181,79.63636363636364,10709090.909090908,1.5454545454545454,69.0909090909091,62.90909090909091,65.45454545454545,60.0,72.45454545454545,3.84234776713878,75,88,535517.6063636363
78.0,78.72727272727273,10154545.454545455,1.4545454545454546,62.45454545454545,60.45454545454545,67.18181818181819,64.0909090909091,76.45454545454545,2.280350850198276,75,82,507790.6900000001
78.36363636363636,82.18181818181819,16600000.0,1.4545454545454546,73.27272727272727,56.09090909090909,66.63636363636364,69.0909090909091,74.54545454545455,3.139195032893855,75,84,830064.4886363636
79.36363636363636,81.54545454545455,19427272.727272727,1.8181818181818181,70.36363636363636,63.18181818181818,69.81818181818181,64.45454545454545,77.27272727272727,3.7489392439122633,75,87,971429.2061363636
78.0,80.27272727272727,15618181.818181818,1.5454545454545454,70.9090909090909,66.63636363636364,69.18181818181819,62.45454545454545,74.0,2.569046515733026,75,82,780974.0331818183
77.9090909090909,79.81818181818181,13836363.636363637,1.4545454545454546,72.54545454545455,69.36363636363636,73.0909090909091,59.0,70.63636363636364,2.3432688900143517,75,83,691883.3597727274
77.27272727272727,80.9090909090909,12390909.090909092,1.1818181818181819,73.18181818181819,60.81818181818182,69.54545454545455,61.27272727272727,71.54545454545455,3.196589091231749,75,85,619609.3695454546
79.0909090909091,81.72727272727273,19572727.272727273,1.5454545454545454,71.63636363636364,62.0,70.27272727272727,61.0,72.63636363636364,3.1130225008677805,75,84,978701.0625000001
77.27272727272727,79.0,8472727.272727273,1.5454545454545454,70.9090909090909,62.36363636363637,67.81818181818181,66.72727272727273,76.36363636363636,2.493628243780901,75,83,423700.9972727273
77.72727272727273,80.45454545454545,12763636.363636363,1.5454545454545454,74.63636363636364,62.54545454545455,68.0,61.45454545454545,73.18181818181819,3.2891004572955533,75,84,638246.2327272729
77.0909090909091,79.45454545454545,11345454.545454545,1.5454545454545454,76.63636363636364,66.18181818181819,70.18181818181819,57.09090909090909,72.9090909090909,2.5477262590217755,75,83,567337.3500000001
79.0,82.81818181818181,20645454.545454547,1.7272727272727273,73.81818181818181,65.0909090909091,68.18181818181819,57.0,74.9090909090909,2.8635642126552705,76,84,1032337.6395454548
80.27272727272727,82.81818181818181,19227272.727272727,1.9090909090909092,71.0,62.09090909090909,68.9090909090909,61.36363636363637,72.36363636363636,4.221158824088691,75,88,961428.5702272727
78.18181818181819,81.63636363636364,14090909.090909092,1.5454545454545454,68.9090909090909,63.45454545454545,71.9090909090909,66.18181818181819,71.72727272727273,2.67649703224875,75,83,704610.4093181818
80.18181818181819,82.72727272727273,20909090.90909091,1.5454545454545454,78.63636363636364,64.0909090909091,70.9090909090909,58.63636363636363,71.63636363636364,4.600395239937148,76,91,1045520.3193181821
77.0,78.45454545454545,10490909.090909092,1.3636363636363635,70.0,68.0,69.36363636363636,49.72727272727273,67.72727272727273,2.1447610589527217,75,81,524608.1861363637
77.72727272727273,80.0909090909091,12881818.181818182,1.4545454545454546,74.0909090909091,65.0,69.9090909090909,60.18181818181818,70.45454545454545,2.723633936156219,75,84,644155.3763636365
77.9090909090909,80.27272727272727,12254545.454545455,1.6363636363636365,77.18181818181819,66.0909090909091,68.63636363636364,60.09090909090909,74.81818181818181,2.3432688900143512,75,81,612792.535909091
77.9090909090909,81.63636363636364,15227272.727272727,1.4545454545454546,74.27272727272727,71.36363636363636,69.0,43.54545454545455,71.0,3.207944683268259,75,84,761427.3127272727
78.18181818181819,81.0,14409090.909090908,1.6363636363636365,76.0909090909091,61.90909090909091,66.54545454545455,59.72727272727273,73.63636363636364,3.1246818019818217,75,85,720518.8947727274
79.27272727272727,81.45454545454545,12045454.545454545,1.8181818181818181,73.18181818181819,67.72727272727273,71.18181818181819,52.63636363636363,69.27272727272727,3.165151152501539,75,85,602337.2890909091
78.18181818181819,81.0909090909091,15181818.181818182,1.2727272727272727,78.9090909090909,71.0,72.81818181818181,53.81818181818182,69.54545454545455,1.7786613965666325,75,81,759156.3904545456
78.63636363636364,80.45454545454545,17209090.90909091,1.8181818181818181,76.0,63.54545454545455,68.72727272727273,53.27272727272727,68.81818181818181,3.8019133938775425,75,88,860518.3534090909
77.9090909090909,81.18181818181819,16745454.545454545,1.3636363636363635,75.63636363636364,62.72727272727273,73.54545454545455,57.27272727272727,69.36363636363636,3.238967287718277,75,85,837337.2161363636
77.54545454545455,80.45454545454545,12909090.909090908,1.2727272727272727,77.81818181818181,65.45454545454545,72.81818181818181,59.45454545454545,69.0909090909091,1.9679246105293957,75,81,645519.5338636364
76.63636363636364,81.18181818181819,10636363.636363637,1.2727272727272727,75.45454545454545,62.09090909090909,62.90909090909091,54.27272727272727,68.63636363636364,2.013590190318143,75,80,531880.5079545456
76.45454545454545,78.9090909090909,8581818.181818182,1.1818181818181819,71.81818181818181,64.45454545454545,69.81818181818181,64.9090909090909,75.9090909090909,1.2933395813657265,75,79,429155.62113636365
79.45454545454545,81.72727272727273,24354545.454545453,1.7272727272727273,77.27272727272727,64.0909090909091,73.45454545454545,61.63636363636363,71.0,3.7779263191236634,75,87,1217793.2084090908
77.81818181818181,80.45454545454545,14518181.818181818,1.7272727272727273,72.36363636363636,66.0909090909091,71.72727272727273,52.72727272727273,70.36363636363636,2.750206603809315,75,83,725973.06
78.0,82.45454545454545,16227272.727272727,1.4545454545454546,73.9090909090909,68.72727272727273,69.0,57.27272727272727,73.36363636363636,2.756809750418044,75,83,811428.6306818181
77.27272727272727,79.54545454545455,10145454.545454545,1.3636363636363635,74.0,67.54545454545455,67.63636363636364,49.72727272727273,72.81818181818181,1.1908743922772955,75,79,507336.23704545456
79.0,81.0,17890909.09090909,1.8181818181818181,74.0909090909091,68.63636363636364,73.81818181818181,53.54545454545455,66.36363636363636,3.0,75,84,894610.2370454544
76.81818181818181,81.27272727272727,9527272.727272727,1.2727272727272727,81.36363636363636,68.9090909090909,67.63636363636364,53.90909090909091,72.81818181818181,1.4012980994907414,75,79,476428.4086363636
79.54545454545455,81.54545454545455,31272727.272727273,2.0,73.9090909090909,67.0909090909091,73.27272727272727,61.0,72.18181818181819,6.121497143079238,75,92,1563702.4081818184
76.0,77.63636363636364,7218181.818181818,1.2727272727272727,68.0909090909091,68.0909090909091,66.36363636363636,47.45454545454545,69.63636363636364,1.4142135623730951,75,79,360970.88886363636
79.27272727272727,82.0,20754545.454545453,1.7272727272727273,81.81818181818181,69.18181818181819,73.27272727272727,63.09090909090909,71.72727272727273,3.1333978072025612,75,85,1037794.441590909
76.9090909090909,80.0,13481818.181818182,1.3636363636363635,78.81818181818181,55.0,67.0,64.18181818181819,72.72727272727273,2.625054111996378,75,84,674154.6359090911
78.45454545454545,80.63636363636364,21231818.181818184,1.6363636363636365,79.36363636363636,65.54545454545455,71.0909090909091,57.54545454545455,71.0,4.25120303828543,75,89,1061656.1697727274
79.27272727272727,80.36363636363636,18736363.636363637,1.8181818181818181,71.72727272727273,66.45454545454545,68.72727272727273,57.18181818181818,73.0,3.227720839568041,75,87,936882.9143181818
76.54545454545455,77.81818181818181,7472727.2727272725,1.4545454545454546,70.54545454545455,58.0,67.36363636363636,70.81818181818181,72.81818181818181,2.9107949554592936,75,85,373700.1388636364
77.72727272727273,80.81818181818181,14986363.636363637,1.3636363636363635,68.81818181818181,60.63636363636363,65.81818181818181,62.0,72.9090909090909,2.5334130768948477,75,83,749381.5406818183
77.0909090909091,80.81818181818181,11954545.454545455,1.1818181818181819,69.72727272727273,63.18181818181818,69.45454545454545,61.0,70.72727272727273,3.1449815724275862,75,85,597790.9525000001
77.54545454545455,80.0909090909091,12681818.181818182,1.2727272727272727,76.0,63.54545454545455,70.9090909090909,61.0,74.72727272727273,1.8090680674665818,75,82,634155.9479545456
77.54545454545455,79.0909090909091,12490909.090909092,1.5454545454545454,67.54545454545455,60.27272727272727,63.72727272727273,62.27272727272727,75.27272727272727,2.6215886925159086,75,83,624608.5263636364
77.18181818181819,78.63636363636364,9418181.818181818,1.4545454545454546,72.18181818181819,59.63636363636363,62.27272727272727,61.54545454545455,74.9090909090909,1.8877596148970779,75,80,470972.1202272728
